t_s,episode,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos,sent.shoulder_pan.pos,sent.shoulder_lift.pos,sent.elbow_flex.pos,sent.wrist_flex.pos,sent.wrist_roll.pos,sent.gripper.pos,gripper_actual
0.201,0,-7.745412826538086,-101.37784576416016,91.37200164794922,73.54271697998047,5.4619293212890625,0.5333137512207031,-7.745412826538086,-101.37784576416016,91.37200164794922,73.54271697998047,5.4619293212890625,0.5333137512207031,1.1089367253750815
0.225,0,-7.9484405517578125,-101.6099853515625,91.51879119873047,73.55657958984375,4.4156036376953125,0.4307727813720703,-7.9484405517578125,-101.6099853515625,91.51879119873047,73.55657958984375,4.4156036376953125,0.4307727813720703,1.1089367253750815
0.256,0,-7.751433372497559,-101.6830825805664,91.42440795898438,73.93980407714844,4.21209716796875,0.4650096893310547,-7.751433372497559,-101.6830825805664,91.42440795898438,73.93980407714844,4.21209716796875,0.4650096893310547,1.1089367253750815
0.292,0,-8.12781810760498,-101.80016326904297,91.54611206054688,73.61058044433594,4.248619079589844,0.44890403747558594,-8.12781810760498,-101.80016326904297,91.54611206054688,73.61058044433594,4.248619079589844,0.44890403747558594,1.1089367253750815
0.327,0,-8.203485488891602,-101.80936431884766,91.63850402832031,73.1982421875,4.2311553955078125,0.4268531799316406,-8.203485488891602,-101.80936431884766,91.63850402832031,73.1982421875,4.2311553955078125,0.4268531799316406,1.1089367253750815
0.360,0,-8.232080459594727,-101.8709487915039,91.66305541992188,73.12764739990234,3.8634414672851562,0.41890716552734375,-8.232080459594727,-101.8709487915039,91.66305541992188,73.12764739990234,3.8634414672851562,0.41890716552734375,1.1089367253750815
0.402,0,-8.146242141723633,-101.87437438964844,91.62612915039062,73.18070983886719,3.6342620849609375,0.4384765625,-8.146242141723633,-101.87437438964844,91.62612915039062,73.18070983886719,3.6342620849609375,0.4384765625,1.1089367253750815
0.430,0,-8.294381141662598,-101.90406799316406,91.68191528320312,72.95020294189453,3.4818572998046875,0.43446922302246094,-8.294381141662598,-101.90406799316406,91.68191528320312,72.95020294189453,3.4818572998046875,0.43446922302246094,1.1089367253750815
0.461,0,-8.266000747680664,-101.84615325927734,91.71429443359375,72.62062072753906,3.22894287109375,0.4340934753417969,-8.266000747680664,-101.84615325927734,91.71429443359375,72.62062072753906,3.22894287109375,0.4340934753417969,1.1089367253750815
0.506,0,-8.261856079101562,-101.84475708007812,91.76483917236328,72.3304214477539,2.743682861328125,0.429901123046875,-8.261856079101562,-101.84475708007812,91.76483917236328,72.3304214477539,2.743682861328125,0.429901123046875,1.1089367253750815
0.530,0,-8.201598167419434,-101.83643341064453,91.75557708740234,72.2626724243164,2.4615707397460938,0.44208717346191406,-8.201598167419434,-101.83643341064453,91.75557708740234,72.2626724243164,2.4615707397460938,0.44208717346191406,1.1089367253750815
0.562,0,-8.24865436553955,-101.82623291015625,91.7838134765625,72.0555419921875,2.1862945556640625,0.4428997039794922,-8.24865436553955,-101.82623291015625,91.7838134765625,72.0555419921875,2.1862945556640625,0.4428997039794922,1.1089367253750815
0.602,0,-8.22312068939209,-101.79103088378906,91.83613586425781,71.6799545288086,1.7800674438476562,0.44016456604003906,-8.22312068939209,-101.79103088378906,91.83613586425781,71.6799545288086,1.7800674438476562,0.44016456604003906,1.1089367253750815
0.629,0,-8.169562339782715,-101.7689437866211,91.90279388427734,71.31146240234375,1.2838211059570312,0.44447898864746094,-8.169562339782715,-101.7689437866211,91.90279388427734,71.31146240234375,1.2838211059570312,0.44447898864746094,1.1089367253750815
0.664,0,-8.135152816772461,-101.74880981445312,91.89265441894531,71.22874450683594,0.9970550537109375,0.45385169982910156,-8.135152816772461,-101.74880981445312,91.89265441894531,71.22874450683594,0.9970550537109375,0.45385169982910156,1.1089367253750815
0.699,0,-8.18531322479248,-101.72999572753906,91.94548034667969,70.84295654296875,0.47721099853515625,0.4566535949707031,-8.18531322479248,-101.72999572753906,91.94548034667969,70.84295654296875,0.47721099853515625,0.4566535949707031,1.1089367253750815
0.741,0,-8.140088081359863,-101.68635559082031,91.99174499511719,70.50796508789062,0.0028533935546875,0.4579277038574219,-8.140088081359863,-101.68635559082031,91.99174499511719,70.50796508789062,0.0028533935546875,0.4579277038574219,1.1089367253750815
0.764,0,-8.153400421142578,-101.64978790283203,92.0879135131836,69.92011260986328,-0.8272171020507812,0.4616127014160156,-8.153400421142578,-101.64978790283203,92.0879135131836,69.92011260986328,-0.8272171020507812,0.4616127014160156,1.1089367253750815
0.799,0,-8.138425827026367,-101.61422729492188,92.14347839355469,69.5025863647461,-1.5235748291015625,0.46535301208496094,-8.138425827026367,-101.61422729492188,92.14347839355469,69.5025863647461,-1.5235748291015625,0.46535301208496094,1.1089367253750815
0.841,0,-8.174078941345215,-101.59419250488281,92.21792602539062,69.00495910644531,-2.24786376953125,0.4651622772216797,-8.174078941345215,-101.59419250488281,92.21792602539062,69.00495910644531,-2.24786376953125,0.4651622772216797,1.1089367253750815
0.863,0,-8.19256591796875,-101.55374908447266,92.320556640625,68.38753509521484,-3.0585556030273438,0.4595661163330078,-8.19256591796875,-101.55374908447266,92.320556640625,68.38753509521484,-3.0585556030273438,0.4595661163330078,1.1089367253750815
0.908,0,-8.212615966796875,-101.53816223144531,92.42770385742188,67.76969909667969,-4.085517883300781,0.4596824645996094,-8.212615966796875,-101.53816223144531,92.42770385742188,67.76969909667969,-4.085517883300781,0.4596824645996094,1.1089367253750815
0.936,0,-8.21795654296875,-101.51065826416016,92.50635528564453,67.23905944824219,-5.0052947998046875,0.4606151580810547,-8.21795654296875,-101.51065826416016,92.50635528564453,67.23905944824219,-5.0052947998046875,0.4606151580810547,1.1089367253750815
0.964,0,-8.257476806640625,-101.49391174316406,92.59928131103516,66.65839385986328,-6.0049285888671875,0.45953941345214844,-8.257476806640625,-101.49391174316406,92.59928131103516,66.65839385986328,-6.0049285888671875,0.45953941345214844,1.1089367253750815
1.001,0,-8.291821479797363,-101.46742248535156,92.70115661621094,66.03147888183594,-6.978302001953125,0.4550323486328125,-8.291821479797363,-101.46742248535156,92.70115661621094,66.03147888183594,-6.978302001953125,0.4550323486328125,1.1089367253750815
1.032,0,-8.329385757446289,-101.45059967041016,92.80679321289062,65.39414978027344,-8.049392700195312,0.45577430725097656,-8.329385757446289,-101.45059967041016,92.80679321289062,65.39414978027344,-8.049392700195312,0.45577430725097656,1.1089367253750815
1.068,0,-8.39505672454834,-101.42620849609375,92.9324951171875,64.65267944335938,-9.227188110351562,0.4534149169921875,-8.39505672454834,-101.42620849609375,92.9324951171875,64.65267944335938,-9.227188110351562,0.4534149169921875,1.1089367253750815
1.102,0,-8.443780899047852,-101.4146728515625,93.0293960571289,64.07159423828125,-10.33831787109375,0.4523906707763672,-8.443780899047852,-101.4146728515625,93.0293960571289,64.07159423828125,-10.33831787109375,0.4523906707763672,1.1089367253750815
1.134,0,-8.537696838378906,-101.42162322998047,93.14633178710938,63.356040954589844,-11.555198669433594,0.44816017150878906,-8.537696838378906,-101.42162322998047,93.14633178710938,63.356040954589844,-11.555198669433594,0.44816017150878906,1.1089367253750815
1.169,0,-8.61752986907959,-101.41366577148438,93.27396392822266,62.62678527832031,-12.762535095214844,0.44304466247558594,-8.61752986907959,-101.41366577148438,93.27396392822266,62.62678527832031,-12.762535095214844,0.44304466247558594,1.1089367253750815
1.199,0,-8.701972961425781,-101.41140747070312,93.41242218017578,61.81983184814453,-14.073890686035156,0.4381904602050781,-8.701972961425781,-101.41140747070312,93.41242218017578,61.81983184814453,-14.073890686035156,0.4381904602050781,1.1089367253750815
1.233,0,-8.785416603088379,-101.4211196899414,93.5151138305664,61.21821594238281,-15.306137084960938,0.4342327117919922,-8.785416603088379,-101.4211196899414,93.5151138305664,61.21821594238281,-15.306137084960938,0.4342327117919922,1.1089367253750815
1.268,0,-8.921833992004395,-101.44317626953125,93.65066528320312,60.44218444824219,-16.725242614746094,0.42569923400878906,-8.921833992004395,-101.44317626953125,93.65066528320312,60.44218444824219,-16.725242614746094,0.42569923400878906,1.1089367253750815
1.303,0,-9.023852348327637,-101.44709777832031,93.79393768310547,59.66022491455078,-18.146202087402344,0.41926002502441406,-9.023852348327637,-101.44709777832031,93.79393768310547,59.66022491455078,-18.146202087402344,0.41926002502441406,1.1089367253750815
1.335,0,-9.153585433959961,-101.44915008544922,93.93272399902344,58.86689758300781,-19.601348876953125,0.4339599609375,-9.153585433959961,-101.44915008544922,93.93272399902344,58.86689758300781,-19.601348876953125,0.4339599609375,1.1089367253750815
1.371,0,-9.26200008392334,-101.46737670898438,94.059814453125,58.15355682373047,-21.093799591064453,0.44730567932128906,-9.26200008392334,-101.46737670898438,94.059814453125,58.15355682373047,-21.093799591064453,0.44730567932128906,1.1089367253750815
1.401,0,-9.409924507141113,-101.48102569580078,94.20193481445312,57.283226013183594,-22.788188934326172,0.5726127624511719,-9.409924507141113,-101.48102569580078,94.20193481445312,57.283226013183594,-22.788188934326172,0.5726127624511719,1.1089367253750815
1.439,0,-9.495410919189453,-101.49118041992188,94.34791564941406,56.46942138671875,-24.333816528320312,0.6008834838867188,-9.495410919189453,-101.49118041992188,94.34791564941406,56.46942138671875,-24.333816528320312,0.6008834838867188,1.1089367253750815
1.467,0,-9.623672485351562,-101.4994888305664,94.49468994140625,55.629005432128906,-26.03249740600586,0.6754665374755859,-9.623672485351562,-101.4994888305664,94.49468994140625,55.629005432128906,-26.03249740600586,0.6754665374755859,1.1089367253750815
1.513,0,-9.719730377197266,-101.525634765625,94.60580444335938,54.9808349609375,-27.531898498535156,0.7864742279052734,-9.719730377197266,-101.525634765625,94.60580444335938,54.9808349609375,-27.531898498535156,0.7864742279052734,1.1089367253750815
1.537,0,-9.826696395874023,-101.55308532714844,94.74565124511719,54.14335632324219,-29.29727554321289,0.9246025085449219,-9.826696395874023,-101.55308532714844,94.74565124511719,54.14335632324219,-29.29727554321289,0.9246025085449219,1.1089367253750815
1.574,0,-9.900386810302734,-101.55435180664062,94.87167358398438,53.35076141357422,-31.078147888183594,1.142049789428711,-9.900386810302734,-101.55435180664062,94.87167358398438,53.35076141357422,-31.078147888183594,1.142049789428711,1.1089367253750815
1.609,0,-9.993511199951172,-101.57762908935547,95.00016784667969,52.554649353027344,-32.78512954711914,1.3111934661865234,-9.993511199951172,-101.57762908935547,95.00016784667969,52.554649353027344,-32.78512954711914,1.3111934661865234,1.1089367253750815
1.636,0,-10.037191390991211,-101.60704040527344,95.10813903808594,51.83538818359375,-34.56832504272461,1.5764732360839844,-10.037191390991211,-101.60704040527344,95.10813903808594,51.83538818359375,-34.56832504272461,1.5764732360839844,1.1089367253750815
1.674,0,-10.092254638671875,-101.62602996826172,95.22540283203125,51.01409912109375,-36.43782424926758,1.8143444061279297,-10.092254638671875,-101.62602996826172,95.22540283203125,51.01409912109375,-36.43782424926758,1.8143444061279297,1.1089367253750815
1.703,0,-10.086224555969238,-101.64839172363281,95.33660888671875,50.23298645019531,-38.18278884887695,2.0979785919189453,-10.086224555969238,-101.64839172363281,95.33660888671875,50.23298645019531,-38.18278884887695,2.0979785919189453,1.1089367253750815
1.738,0,-10.10732650756836,-101.6560287475586,95.43802642822266,49.43213653564453,-40.08275604248047,2.3094654083251953,-10.10732650756836,-101.6560287475586,95.43802642822266,49.43213653564453,-40.08275604248047,2.3094654083251953,1.304631441617743
1.770,0,-10.103673934936523,-101.69578552246094,95.53146362304688,48.684776306152344,-41.914791107177734,2.6181907653808594,-10.103673934936523,-101.69578552246094,95.53146362304688,48.684776306152344,-41.914791107177734,2.6181907653808594,1.5003261578604044
1.808,0,-10.083763122558594,-101.71551513671875,95.63678741455078,47.83460998535156,-43.913822174072266,3.088451385498047,-10.083763122558594,-101.71551513671875,95.63678741455078,47.83460998535156,-43.913822174072266,3.088451385498047,1.6307893020221786
1.837,0,-10.008602142333984,-101.72113037109375,95.70465087890625,47.09159851074219,-45.68262481689453,3.543210983276367,-10.008602142333984,-101.72113037109375,95.70465087890625,47.09159851074219,-45.68262481689453,3.543210983276367,1.82648401826484
1.876,0,-9.959555625915527,-101.73796081542969,95.79830169677734,46.279441833496094,-47.51509475708008,3.8694419860839844,-9.959555625915527,-101.73796081542969,95.79830169677734,46.279441833496094,-47.51509475708008,3.8694419860839844,2.0874103065883887
1.904,0,-9.865788459777832,-101.77454376220703,95.86663818359375,45.516212463378906,-49.376007080078125,4.38762092590332,-9.865788459777832,-101.77454376220703,95.86663818359375,45.516212463378906,-49.376007080078125,4.38762092590332,2.4787997390737115
1.941,0,-9.754995346069336,-101.77741241455078,95.9449462890625,44.684226989746094,-51.28390121459961,5.114514350891113,-9.754995346069336,-101.77741241455078,95.9449462890625,44.684226989746094,-51.28390121459961,5.114514350891113,2.935420743639922
1.975,0,-9.611061096191406,-101.77883911132812,95.99492645263672,43.892127990722656,-53.01661682128906,5.7800092697143555,-9.611061096191406,-101.77883911132812,95.99492645263672,43.892127990722656,-53.01661682128906,5.7800092697143555,3.326810176125244
2.008,0,-9.477819442749023,-101.7859115600586,96.04393005371094,43.10205841064453,-54.75602340698242,6.36488151550293,-9.477819442749023,-101.7859115600586,96.04393005371094,43.10205841064453,-54.75602340698242,6.36488151550293,3.7834311806914545
2.041,0,-9.300224304199219,-101.79691314697266,96.08788299560547,42.276283264160156,-56.51751708984375,7.112697601318359,-9.300224304199219,-101.79691314697266,96.08788299560547,42.276283264160156,-56.51751708984375,7.112697601318359,4.435746901500326
2.075,0,-9.09225845336914,-101.77079772949219,96.11874389648438,41.490570068359375,-58.24755096435547,7.991247177124023,-9.09225845336914,-101.77079772949219,96.11874389648438,41.490570068359375,-58.24755096435547,7.991247177124023,5.0228310502283104
2.108,0,-8.848241806030273,-101.76139831542969,96.14531707763672,40.69328308105469,-59.91309356689453,8.899547576904297,-8.848241806030273,-101.76139831542969,96.14531707763672,40.69328308105469,-59.91309356689453,8.899547576904297,5.609915198956294
2.141,0,-8.569350242614746,-101.76908874511719,96.15618896484375,39.91173553466797,-61.534751892089844,9.717966079711914,-8.569350242614746,-101.76908874511719,96.15618896484375,39.91173553466797,-61.534751892089844,9.717966079711914,6.327462491846053
2.175,0,-8.266738891601562,-101.73422241210938,96.15274810791016,39.098854064941406,-63.107887268066406,10.743841171264648,-8.266738891601562,-101.73422241210938,96.15274810791016,39.098854064941406,-63.107887268066406,10.743841171264648,7.110241356816699
2.210,0,-7.983214378356934,-101.71600341796875,96.15107727050781,38.35203552246094,-64.57625579833984,11.86858081817627,-7.983214378356934,-101.71600341796875,96.15107727050781,38.35203552246094,-64.57625579833984,11.86858081817627,7.958251793868232
2.244,0,-7.660331726074219,-101.69757080078125,96.15557098388672,37.556793212890625,-66.03682708740234,13.04092788696289,-7.660331726074219,-101.69757080078125,96.15557098388672,37.556793212890625,-66.03682708740234,13.04092788696289,8.741030658838877
2.284,0,-7.349431037902832,-101.65406799316406,96.14524841308594,36.79975891113281,-67.3478775024414,14.145740509033203,-7.349431037902832,-101.65406799316406,96.14524841308594,36.79975891113281,-67.3478775024414,14.145740509033203,9.719504240052185
2.307,0,-6.988263130187988,-101.6291275024414,96.13932800292969,36.01106262207031,-68.6103515625,15.340017318725586,-6.988263130187988,-101.6291275024414,96.13932800292969,36.01106262207031,-68.6103515625,15.340017318725586,10.697977821265493
2.354,0,-6.635576248168945,-101.56201171875,96.14619445800781,35.25242614746094,-69.7927474975586,16.640623092651367,-6.635576248168945,-101.56201171875,96.14619445800781,35.25242614746094,-69.7927474975586,16.640623092651367,11.676451402478799
2.380,0,-6.306940078735352,-101.49828338623047,96.1486587524414,34.510536193847656,-70.8651123046875,17.963346481323242,-6.306940078735352,-101.49828338623047,96.1486587524414,34.510536193847656,-70.8651123046875,17.963346481323242,12.981082844096543
2.412,0,-5.933347702026367,-101.38739013671875,96.1449966430664,33.73090362548828,-71.82357788085938,19.25461769104004,-5.933347702026367,-101.38739013671875,96.1449966430664,33.73090362548828,-71.82357788085938,19.25461769104004,13.959556425309849
2.446,0,-5.554731369018555,-101.2901382446289,96.168212890625,32.95307922363281,-72.74512481689453,20.58835220336914,-5.554731369018555,-101.2901382446289,96.168212890625,32.95307922363281,-72.74512481689453,20.58835220336914,15.068493150684931
2.485,0,-5.174411773681641,-101.21623229980469,96.19415283203125,32.238037109375,-73.61492156982422,21.97541618347168,-5.174411773681641,-101.21623229980469,96.19415283203125,32.238037109375,-73.61492156982422,21.97541618347168,16.503587736464446
2.510,0,-4.840929985046387,-101.06179809570312,96.2181625366211,31.468650817871094,-74.44268035888672,23.36962127685547,-4.840929985046387,-101.06179809570312,96.2181625366211,31.468650817871094,-74.44268035888672,23.36962127685547,17.80821917808219
2.544,0,-4.464206695556641,-100.91889190673828,96.25233459472656,30.683853149414062,-75.16422271728516,24.685070037841797,-4.464206695556641,-100.91889190673828,96.25233459472656,30.683853149414062,-75.16422271728516,24.685070037841797,18.98238747553816
2.586,0,-4.103615760803223,-100.78368377685547,96.29820251464844,29.922401428222656,-75.85783386230469,26.028076171875,-4.103615760803223,-100.78368377685547,96.29820251464844,29.922401428222656,-75.85783386230469,26.028076171875,20.2870189171559
2.614,0,-3.7359657287597656,-100.6566162109375,96.36404418945312,29.186683654785156,-76.53675842285156,27.41854476928711,-3.7359657287597656,-100.6566162109375,96.36404418945312,29.186683654785156,-76.53675842285156,27.41854476928711,21.787345075016308
2.654,0,-3.3882365226745605,-100.45858764648438,96.39830780029297,28.41626739501953,-77.20977020263672,28.859146118164062,-3.3882365226745605,-100.45858764648438,96.39830780029297,28.41626739501953,-77.20977020263672,28.859146118164062,23.09197651663405
2.677,0,-3.0469532012939453,-100.20394897460938,96.4150390625,27.641502380371094,-77.7596664428711,30.1385440826416,-3.0469532012939453,-100.20394897460938,96.4150390625,27.641502380371094,-77.7596664428711,30.1385440826416,24.331376386170906
2.717,0,-2.744060516357422,-99.89591979980469,96.41647338867188,26.85431671142578,-78.28998565673828,31.38519287109375,-2.744060516357422,-99.89591979980469,96.41647338867188,26.85431671142578,-78.28998565673828,31.38519287109375,25.701239399869536
2.748,0,-2.4272165298461914,-99.60169982910156,96.41658782958984,26.098186492919922,-78.76139831542969,32.5717658996582,-2.4272165298461914,-99.60169982910156,96.41658782958984,26.098186492919922,-78.76139831542969,32.5717658996582,27.136333985649053
2.779,0,-2.136721134185791,-99.33881378173828,96.40632629394531,25.451316833496094,-79.22212982177734,33.75217819213867,-2.136721134185791,-99.33881378173828,96.40632629394531,25.451316833496094,-79.22212982177734,33.75217819213867,28.57142857142857
2.817,0,-1.8570451736450195,-98.9927978515625,96.38652801513672,24.709823608398438,-79.64232635498047,34.841819763183594,-1.8570451736450195,-98.9927978515625,96.38652801513672,24.709823608398438,-79.64232635498047,34.841819763183594,29.810828440965427
2.845,0,-1.5879077911376953,-98.57555389404297,96.36906433105469,23.952220916748047,-80.01516723632812,35.82193374633789,-1.5879077911376953,-98.57555389404297,96.36906433105469,23.952220916748047,-80.01516723632812,35.82193374633789,31.180691454664057
2.881,0,-1.3429861068725586,-98.16256713867188,96.34375762939453,23.204837799072266,-80.36203002929688,36.7788200378418,-1.3429861068725586,-98.16256713867188,96.34375762939453,23.204837799072266,-80.36203002929688,36.7788200378418,32.28962818003914
2.917,0,-1.1046128273010254,-97.724609375,96.32136535644531,22.468677520751953,-80.72777557373047,37.795433044433594,-1.1046128273010254,-97.724609375,96.32136535644531,22.468677520751953,-80.72777557373047,37.795433044433594,33.46379647749511
2.947,0,-0.8848810195922852,-97.24305725097656,96.28404235839844,21.70107650756836,-81.07441711425781,38.72076416015625,-0.8848810195922852,-97.24305725097656,96.28404235839844,21.70107650756836,-81.07441711425781,38.72076416015625,34.57273320287019
2.984,0,-0.6580843925476074,-96.68314361572266,96.23381805419922,20.888782501220703,-81.39350128173828,39.61594772338867,-0.6580843925476074,-96.68314361572266,96.23381805419922,20.888782501220703,-81.39350128173828,39.61594772338867,35.48597521200261
3.012,0,-0.45922279357910156,-96.11546325683594,96.20175170898438,20.102100372314453,-81.69022369384766,40.47148895263672,-0.45922279357910156,-96.11546325683594,96.20175170898438,20.102100372314453,-81.69022369384766,40.47148895263672,36.59491193737769
3.052,0,-0.2832651138305664,-95.48157501220703,96.1508560180664,19.277633666992188,-82.00438690185547,41.335426330566406,-0.2832651138305664,-95.48157501220703,96.1508560180664,19.277633666992188,-82.00438690185547,41.335426330566406,37.573385518590996
3.079,0,-0.11259126663208008,-94.72111511230469,96.0872802734375,18.382858276367188,-82.31232452392578,42.19837951660156,-0.11259126663208008,-94.72111511230469,96.0872802734375,18.382858276367188,-82.31232452392578,42.19837951660156,38.551859099804304
3.119,0,0.04659318923950195,-93.94695281982422,96.0070571899414,17.453720092773438,-82.59380340576172,42.95795822143555,0.04659318923950195,-93.94695281982422,96.0070571899414,17.453720092773438,-82.59380340576172,42.95795822143555,39.39986953685584
3.151,0,0.16864633560180664,-93.03193664550781,95.89971923828125,16.469776153564453,-82.85677337646484,43.71275329589844,0.16864633560180664,-93.03193664550781,95.89971923828125,16.469776153564453,-82.85677337646484,43.71275329589844,40.31311154598826
