t_s,episode,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos,sent.shoulder_pan.pos,sent.shoulder_lift.pos,sent.elbow_flex.pos,sent.wrist_flex.pos,sent.wrist_roll.pos,sent.gripper.pos,gripper_actual
0.232,0,-6.760741233825684,-100.80643463134766,92.73128509521484,68.84534454345703,-9.208427429199219,0.09309959411621094,-6.760741233825684,-95.15384615384616,92.97802197802197,68.84534454345703,-2.8461538461538463,0.09309959411621094,2.0221787345075013
0.256,0,-6.365955352783203,-100.7529525756836,92.65802001953125,69.16738891601562,-9.214118957519531,0.11048507690429688,-6.365955352783203,-95.15384615384616,92.97802197802197,69.16738891601562,-2.8461538461538463,0.11048507690429688,2.0221787345075013
0.289,0,-6.601710319519043,-100.7203140258789,92.66802978515625,69.19178771972656,-9.4033203125,0.14735984802246094,-6.601710319519043,-95.32967032967034,92.66802978515625,69.19178771972656,-3.10989010989011,0.14735984802246094,2.0221787345075013
0.325,0,-6.564929008483887,-100.58226776123047,92.7137451171875,68.9109878540039,-9.984573364257812,0.18343162536621094,-6.564929008483887,-97.26373626373626,92.7137451171875,68.9109878540039,-5.043956043956044,0.18343162536621094,1.5655577299412915
0.356,0,-6.519075393676758,-100.43535614013672,92.79862976074219,68.18054962158203,-10.850631713867188,0.20367431640625,-6.519075393676758,-99.02197802197803,92.79862976074219,68.18054962158203,-6.362637362637363,0.20367431640625,1.2393998695368558
0.394,0,-6.2734479904174805,-100.26848602294922,92.95742797851562,67.19715118408203,-12.254135131835938,0.228851318359375,-6.2734479904174805,-100.26848602294922,92.95742797851562,67.19715118408203,-7.945054945054945,0.228851318359375,1.2393998695368558
0.423,0,-6.113103866577148,-100.10831451416016,93.16142272949219,65.91218566894531,-13.846176147460938,0.22723388671875,-6.113103866577148,-100.10831451416016,93.16142272949219,65.91218566894531,-9.263736263736263,0.22723388671875,1.2393998695368558
0.458,0,-5.935757637023926,-99.92172241210938,93.39418029785156,64.51072692871094,-15.765846252441406,0.22632980346679688,-5.935757637023926,-99.92172241210938,93.39418029785156,64.51072692871094,-10.846153846153847,0.22632980346679688,1.2393998695368558
0.489,0,-5.865649223327637,-99.7850341796875,93.57255554199219,63.39637756347656,-17.37120819091797,0.2202930450439453,-5.865649223327637,-99.7850341796875,93.57255554199219,63.39637756347656,-12.252747252747252,0.2202930450439453,1.2393998695368558
0.522,0,-5.720477104187012,-99.67831420898438,93.76243591308594,62.37452697753906,-18.879817962646484,0.21314048767089844,-5.720477104187012,-99.67831420898438,93.76243591308594,62.37452697753906,-13.659340659340659,0.21314048767089844,1.2393998695368558
0.587,0,-5.673523902893066,-99.6053695678711,93.95174407958984,61.34825134277344,-20.494747161865234,0.20133590698242188,-5.673523902893066,-99.6053695678711,93.95174407958984,61.34825134277344,-16.560439560439562,0.20133590698242188,1.2393998695368558
0.610,0,-5.641740798950195,-99.52936553955078,94.14134216308594,60.29789733886719,-22.13006591796875,0.19434165954589844,-5.641740798950195,-99.52936553955078,94.14134216308594,60.29789733886719,-17.087912087912088,0.19434165954589844,1.2393998695368558
0.645,0,-5.528609275817871,-99.47118377685547,94.31930541992188,59.40997314453125,-23.62091064453125,0.18724441528320312,-5.528609275817871,-99.47118377685547,94.31930541992188,59.40997314453125,-18.142857142857142,0.18724441528320312,1.2393998695368558
0.677,0,-5.496301651000977,-99.42698669433594,94.50186157226562,58.491600036621094,-25.15878677368164,0.18064498901367188,-5.496301651000977,-99.42698669433594,94.50186157226562,58.491600036621094,-19.9010989010989,0.18064498901367188,1.2393998695368558
0.712,0,-5.397266387939453,-99.39282989501953,94.66236114501953,57.65711212158203,-26.638427734375,0.18364906311035156,-5.397266387939453,-99.39282989501953,94.66236114501953,57.65711212158203,-21.483516483516482,0.18364906311035156,1.2393998695368558
0.744,0,-5.335424423217773,-99.37657928466797,94.8204345703125,56.82032775878906,-28.101253509521484,0.19646263122558594,-5.335424423217773,-99.37657928466797,94.8204345703125,56.82032775878906,-22.802197802197803,0.19646263122558594,1.2393998695368558
0.787,0,-5.180499076843262,-99.35821533203125,94.97564697265625,55.98442077636719,-29.646987915039062,0.22446250915527344,-5.180499076843262,-99.35821533203125,94.97564697265625,55.98442077636719,-24.912087912087912,0.22446250915527344,1.2393998695368558
0.812,0,-5.065366744995117,-99.381103515625,95.12674713134766,55.16130828857422,-31.272968292236328,0.29755401611328125,-5.065366744995117,-99.381103515625,95.12674713134766,55.16130828857422,-25.87912087912088,0.29755401611328125,1.2393998695368558
0.847,0,-4.924178123474121,-99.3440933227539,95.26216888427734,54.29771423339844,-32.82846450805664,0.33559417724609375,-4.924178123474121,-99.3440933227539,95.26216888427734,54.29771423339844,-27.197802197802197,0.33559417724609375,1.2393998695368558
0.881,0,-4.784357070922852,-99.35060119628906,95.37905883789062,53.56305694580078,-34.277767181396484,0.38028526306152344,-4.784357070922852,-99.35060119628906,95.37905883789062,53.56305694580078,-29.043956043956044,0.38028526306152344,1.2393998695368558
0.913,0,-4.568757057189941,-99.36376953125,95.49525451660156,52.77381896972656,-35.904136657714844,0.5063571929931641,-4.568757057189941,-99.36376953125,95.49525451660156,52.77381896972656,-30.36263736263736,0.5063571929931641,1.2393998695368558
0.944,0,-4.399880409240723,-99.3857421875,95.60693359375,52.007049560546875,-37.446449279785156,0.5941410064697266,-4.399880409240723,-99.3857421875,95.60693359375,52.007049560546875,-31.76923076923077,0.5941410064697266,1.2393998695368558
0.984,0,-4.1541290283203125,-99.4046401977539,95.71763610839844,51.225830078125,-38.9842414855957,0.6606521606445312,-4.1541290283203125,-99.4046401977539,95.71763610839844,51.225830078125,-33.79120879120879,0.6606521606445312,1.2393998695368558
1.014,0,-3.9441680908203125,-99.44237518310547,95.81136322021484,50.49640655517578,-40.50160598754883,0.7849044799804688,-3.9441680908203125,-99.44237518310547,95.81136322021484,50.49640655517578,-34.84615384615385,0.7849044799804688,1.2393998695368558
1.044,0,-3.675950050354004,-99.45820617675781,95.9018325805664,49.724205017089844,-42.03592300415039,0.8899192810058594,-3.675950050354004,-99.45820617675781,95.9018325805664,49.724205017089844,-36.16483516483517,0.8899192810058594,1.2393998695368558
1.080,0,-3.4326119422912598,-99.49178314208984,95.98860931396484,48.97514343261719,-43.55879211425781,1.0100574493408203,-3.4326119422912598,-99.49178314208984,95.98860931396484,48.97514343261719,-38.010989010989015,1.0100574493408203,1.2393998695368558
1.122,0,-3.145968437194824,-99.51667785644531,96.06843566894531,48.190101623535156,-45.1153564453125,1.1242828369140625,-3.145968437194824,-99.51667785644531,96.06843566894531,48.190101623535156,-39.59340659340659,1.1242828369140625,1.2393998695368558
1.146,0,-2.9022321701049805,-99.53266143798828,96.13002014160156,47.48688507080078,-46.50529098510742,1.242166519165039,-2.9022321701049805,-99.53266143798828,96.13002014160156,47.48688507080078,-40.73626373626374,1.242166519165039,1.2393998695368558
1.180,0,-2.5652637481689453,-99.55025482177734,96.18643188476562,46.721046447753906,-48.041439056396484,1.3633880615234375,-2.5652637481689453,-99.55025482177734,96.18643188476562,46.721046447753906,-42.40659340659341,1.3633880615234375,1.2393998695368558
1.211,0,-2.2962899208068848,-99.57105255126953,96.2395248413086,46.00318908691406,-49.47784423828125,1.4988822937011719,-2.2962899208068848,-99.57105255126953,96.2395248413086,46.00318908691406,-43.72527472527472,1.4988822937011719,1.2393998695368558
1.252,0,-1.9567694664001465,-99.58097839355469,96.27882385253906,45.28624725341797,-50.94867706298828,1.6258773803710938,-1.9567694664001465,-99.58097839355469,96.27882385253906,45.28624725341797,-45.57142857142857,1.6258773803710938,1.2393998695368558
1.281,0,-1.6534533500671387,-99.59049987792969,96.3077621459961,44.60582733154297,-52.33644104003906,1.770833969116211,-1.6534533500671387,-99.59049987792969,96.3077621459961,44.60582733154297,-46.89010989010989,1.770833969116211,1.2393998695368558
1.314,0,-1.2872233390808105,-99.60102081298828,96.33041381835938,43.90254211425781,-53.818275451660156,1.9064273834228516,-1.2872233390808105,-99.60102081298828,96.33041381835938,43.90254211425781,-48.20879120879121,1.9064273834228516,1.2393998695368558
1.346,0,-0.9730029106140137,-99.609619140625,96.35023498535156,43.24079132080078,-55.20720672607422,2.041898727416992,-0.9730029106140137,-99.609619140625,96.35023498535156,43.24079132080078,-49.879120879120876,2.041898727416992,1.304631441617743
1.377,0,-0.600339412689209,-99.6021499633789,96.35861206054688,42.54762268066406,-56.66413497924805,2.1997013092041016,-0.600339412689209,-99.6021499633789,96.35861206054688,42.54762268066406,-51.285714285714285,2.1997013092041016,1.5003261578604044
1.410,0,-0.2560567855834961,-99.58580780029297,96.35832214355469,41.8795166015625,-58.01239776611328,2.3748817443847656,-0.2560567855834961,-99.58580780029297,96.35832214355469,41.8795166015625,-52.78021978021978,2.3748817443847656,1.5655577299412915
1.445,0,0.15282249450683594,-99.57908630371094,96.35856628417969,41.19842529296875,-59.447635650634766,2.5639591217041016,0.15282249450683594,-99.57908630371094,96.35856628417969,41.19842529296875,-54.45054945054945,2.5639591217041016,1.6960208741030658
1.479,0,0.5086226463317871,-99.56843566894531,96.35453796386719,40.552581787109375,-60.78888702392578,2.7529335021972656,0.5086226463317871,-99.56843566894531,96.35453796386719,40.552581787109375,-56.032967032967036,2.7529335021972656,1.82648401826484
1.511,0,0.9141759872436523,-99.57484436035156,96.35037231445312,39.899681091308594,-62.158477783203125,2.9803829193115234,0.9141759872436525,-99.57484436035156,96.35037231445312,39.899681091308594,-57.35164835164835,2.9803829193115234,1.9569471624266144
