t_s,episode,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos,sent.shoulder_pan.pos,sent.shoulder_lift.pos,sent.elbow_flex.pos,sent.wrist_flex.pos,sent.wrist_roll.pos,sent.gripper.pos,gripper_actual
0.195,0,-9.321237564086914,-100.10588073730469,94.47221374511719,57.98085021972656,-37.83161544799805,-0.005268096923828125,-9.321237564086914,-100.10588073730469,94.47221374511719,57.98085021972656,-37.83161544799805,-0.005268096923828125,1.6307893020221786
0.219,0,-10.498690605163574,-100.13736724853516,94.5140380859375,57.80296325683594,-38.42472457885742,-0.011272430419921875,-10.498690605163574,-100.13736724853516,94.5140380859375,57.80296325683594,-38.42472457885742,-0.011272430419921875,1.6307893020221786
0.251,0,-10.368985176086426,-100.1708984375,94.87930297851562,56.19392395019531,-39.64167022705078,0.07992172241210938,-10.368985176086426,-100.1708984375,94.87930297851562,56.19392395019531,-39.64167022705078,0.07992172241210938,1.6307893020221786
0.285,0,-10.448939323425293,-100.24658203125,94.89116668701172,56.022315979003906,-40.583213806152344,0.09204864501953125,-10.448939323425293,-100.24658203125,94.89116668701172,56.022315979003906,-40.583213806152344,0.09204864501953125,1.304631441617743
0.320,0,-11.238520622253418,-100.41427612304688,94.92650604248047,55.64939880371094,-41.67948913574219,0.05894660949707031,-11.238520622253418,-100.41427612304688,94.92650604248047,55.64939880371094,-41.67948913574219,0.05894660949707031,1.1089367253750815
0.355,0,-11.75034236907959,-100.49285125732422,94.98849487304688,55.20704650878906,-43.19400405883789,0.053089141845703125,-11.75034236907959,-100.49285125732422,94.98849487304688,55.20704650878906,-43.19400405883789,0.053089141845703125,1.1089367253750815
0.387,0,-11.893181800842285,-100.58673095703125,95.1384048461914,54.3609619140625,-43.9849739074707,0.04907417297363281,-11.893181800842285,-100.58673095703125,95.1384048461914,54.3609619140625,-43.9849739074707,0.04907417297363281,1.1089367253750815
0.421,0,-12.059557914733887,-100.67636108398438,95.2174072265625,53.68757629394531,-45.07813262939453,0.03449249267578125,-12.059557914733887,-100.67636108398438,95.2174072265625,53.68757629394531,-45.07813262939453,0.03449249267578125,1.1089367253750815
0.454,0,-12.54440975189209,-100.80668640136719,95.37213134765625,52.66026306152344,-46.609825134277344,0.011610031127929688,-12.54440975189209,-100.80668640136719,95.37213134765625,52.66026306152344,-46.609825134277344,0.011610031127929688,1.1089367253750815
0.490,0,-12.948723793029785,-100.83946990966797,95.50294494628906,51.87818908691406,-48.40843963623047,0.00196075439453125,-12.948723793029785,-100.83946990966797,95.50294494628906,51.87818908691406,-48.40843963623047,0.00196075439453125,1.1089367253750815
