t_s,episode,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos,sent.shoulder_pan.pos,sent.shoulder_lift.pos,sent.elbow_flex.pos,sent.wrist_flex.pos,sent.wrist_roll.pos,sent.gripper.pos,gripper_actual
0.197,0,-3.941253185272217,-100.47937774658203,96.96283721923828,49.313987731933594,-39.74097442626953,0.35295867919921875,-3.941253185272217,-100.47937774658203,96.96283721923828,69.1978021978022,-31.065934065934066,0.35295867919921875,1.1089367253750815
0.217,0,-4.897433757781982,-100.9934310913086,96.96913146972656,50.649742126464844,-40.043434143066406,0.23168563842773438,-4.897433757781982,-100.9934310913086,96.96913146972656,69.1978021978022,-31.065934065934066,0.23168563842773438,1.1089367253750815
0.257,0,-5.510456085205078,-100.94273376464844,96.96844482421875,50.65309143066406,-44.17998123168945,0.31116294860839844,-5.510456085205078,-100.94273376464844,96.96844482421875,69.02197802197803,-31.593406593406595,0.31116294860839844,1.1089367253750815
0.294,0,-5.569385528564453,-100.92805480957031,96.95162200927734,50.30799102783203,-45.13444900512695,0.3071098327636719,-5.569385528564453,-100.92805480957031,96.95162200927734,67.17582417582418,-33.527472527472526,0.3071098327636719,0.9784735812133072
0.319,0,-6.098630905151367,-101.15621185302734,96.99666595458984,50.440895080566406,-46.54093551635742,0.2942676544189453,-6.098630905151367,-101.15621185302734,96.99666595458984,66.12087912087912,-34.67032967032967,0.2942676544189453,0.9784735812133072
0.359,0,-6.597235679626465,-101.23037719726562,97.00701904296875,50.509910583496094,-47.52116012573242,0.2905311584472656,-6.597235679626465,-101.23037719726562,97.00701904296875,64.8021978021978,-36.252747252747255,0.2905311584472656,0.9784735812133072
0.385,0,-7.049137592315674,-101.14966583251953,96.98631286621094,49.90966796875,-50.024688720703125,0.3302326202392578,-7.049137592315674,-101.14966583251953,96.98631286621094,63.747252747252745,-37.57142857142857,0.3302326202392578,0.9784735812133072
0.425,0,-7.224778175354004,-101.1021728515625,96.97742462158203,49.537391662597656,-51.7559928894043,0.33823204040527344,-7.224778175354004,-101.1021728515625,96.97742462158203,62.34065934065934,-39.15384615384615,0.33823204040527344,0.9784735812133072
0.452,0,-7.6339898109436035,-101.17547607421875,96.9802017211914,49.406158447265625,-53.83550262451172,0.32776641845703125,-7.6339898109436035,-101.17547607421875,96.9802017211914,61.37362637362638,-40.472527472527474,0.32776641845703125,0.9784735812133072
0.491,0,-7.989963531494141,-101.15357208251953,96.96099853515625,49.20343780517578,-55.803131103515625,0.3184547424316406,-7.989963531494141,-101.15357208251953,96.96099853515625,60.05494505494505,-42.142857142857146,0.3184547424316406,0.9784735812133072
0.520,0,-8.319111824035645,-101.05147552490234,96.92595672607422,48.808082580566406,-58.54124450683594,0.33444976806640625,-8.319111824035645,-101.05147552490234,96.92595672607422,58.91208791208791,-43.46153846153846,0.33444976806640625,0.9784735812133072
0.558,0,-8.569990158081055,-101.02526092529297,96.91291046142578,48.46363067626953,-60.67973709106445,0.32677268981933594,-8.569990158081055,-101.02526092529297,96.91291046142578,57.68131868131868,-45.043956043956044,0.32677268981933594,0.9784735812133072
0.587,0,-8.922186851501465,-100.98712158203125,96.90589141845703,47.95569610595703,-62.67967224121094,0.34581947326660156,-8.922186851501465,-100.98712158203125,96.90589141845703,56.53846153846154,-46.45054945054945,0.34581947326660156,0.9784735812133072
0.618,0,-9.213836669921875,-100.95122528076172,96.88136291503906,47.759193420410156,-64.49462890625,0.34222412109375,-9.213836669921875,-100.95122528076172,96.88136291503906,55.48351648351648,-47.76923076923077,0.34222412109375,0.9784735812133072
0.658,0,-9.410686492919922,-100.87288665771484,96.84489440917969,47.435394287109375,-66.44364929199219,0.3506298065185547,-9.410686492919922,-100.87288665771484,96.84489440917969,53.9010989010989,-49.79120879120879,0.3506298065185547,0.9784735812133072
0.689,0,-9.58240032196045,-100.84683990478516,96.8271484375,47.108917236328125,-68.41971588134766,0.34456443786621094,-9.58240032196045,-100.84683990478516,96.8271484375,52.934065934065934,-51.02197802197802,0.34456443786621094,0.9784735812133072
0.727,0,-9.802446365356445,-100.81278991699219,96.81565856933594,46.778358459472656,-70.00355529785156,0.37044334411621094,-9.802446365356445,-100.81278991699219,96.81565856933594,51.61538461538461,-52.69230769230769,0.37044334411621094,0.9784735812133072
0.753,0,-10.018611907958984,-100.82195281982422,96.80525970458984,46.488914489746094,-71.55569458007812,0.3783702850341797,-10.018611907958984,-100.82195281982422,96.80525970458984,50.64835164835165,-53.92307692307692,0.3783702850341797,0.9784735812133072
0.798,0,-10.137667655944824,-100.79536437988281,96.78086853027344,46.251922607421875,-73.13461303710938,0.3855705261230469,-10.137667655944824,-100.79536437988281,96.78086853027344,49.065934065934066,-55.857142857142854,0.3855705261230469,0.9784735812133072
