t_s,episode,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos,sent.shoulder_pan.pos,sent.shoulder_lift.pos,sent.elbow_flex.pos,sent.wrist_flex.pos,sent.wrist_roll.pos,sent.gripper.pos,gripper_actual
0.225,0,-5.996081352233887,-100.97190856933594,94.33721160888672,55.488304138183594,-13.309524536132812,0.03165626525878906,-5.996081352233887,-100.97190856933594,94.33721160888672,68.31868131868131,-13.309524536132812,0.03165626525878906,2.8701891715590344
0.255,0,-5.568274974822998,-100.83895874023438,94.40306091308594,55.643470764160156,-12.738624572753906,0.14204788208007812,-5.568274974822998,-100.83895874023438,94.40306091308594,68.31868131868131,-12.738624572753906,0.14204788208007812,2.8701891715590344
0.291,0,-5.62805700302124,-100.78845977783203,94.34803771972656,56.147865295410156,-13.623397827148438,0.16394615173339844,-5.62805700302124,-100.78845977783203,94.34803771972656,67.7032967032967,-13.623397827148438,0.16394615173339844,2.8701891715590344
0.321,0,-6.064931869506836,-100.73776245117188,94.43043518066406,55.361412048339844,-14.806419372558594,0.10362625122070312,-6.064931869506836,-100.73776245117188,94.43043518066406,66.12087912087912,-14.806419372558594,0.10362625122070312,2.4135681669928246
0.356,0,-5.833703517913818,-100.70167541503906,94.44320678710938,55.74346160888672,-14.955497741699219,0.1508007049560547,-5.833703517913818,-100.70167541503906,94.44320678710938,64.62637362637362,-14.955497741699219,0.1508007049560547,1.5655577299412915
0.395,0,-5.869990348815918,-100.69902801513672,94.41869354248047,56.16496276855469,-14.969215393066406,0.1835765838623047,-5.869990348815918,-100.69902801513672,94.41869354248047,63.21978021978022,-14.969215393066406,0.1835765838623047,1.304631441617743
0.431,0,-5.951953411102295,-100.697509765625,94.41810607910156,56.42808532714844,-15.109077453613281,0.22763824462890625,-5.951953411102295,-100.697509765625,94.41810607910156,61.72527472527473,-15.109077453613281,0.22763824462890625,1.2393998695368558
0.462,0,-6.373376846313477,-100.6891098022461,94.52252960205078,55.87615966796875,-16.282630920410156,0.24918365478515625,-6.373376846313477,-100.6891098022461,94.52252960205078,60.58241758241758,-16.282630920410156,0.24918365478515625,1.2393998695368558
0.495,0,-6.29837703704834,-100.63276672363281,94.60702514648438,55.502105712890625,-16.84247589111328,0.26403236389160156,-6.29837703704834,-100.63276672363281,94.60702514648438,59.175824175824175,-16.84247589111328,0.26403236389160156,1.2393998695368558
0.532,0,-6.404138565063477,-100.61885070800781,94.66426849365234,55.27918243408203,-17.35375213623047,0.28450965881347656,-6.404138565063477,-100.61885070800781,94.66426849365234,57.76923076923077,-17.35375213623047,0.28450965881347656,1.2393998695368558
0.563,0,-6.503113746643066,-100.5831527709961,94.73587036132812,54.91477966308594,-18.07659912109375,0.29738426208496094,-6.503113746643066,-100.5831527709961,94.73587036132812,56.62637362637363,-18.07659912109375,0.29738426208496094,1.2393998695368558
0.598,0,-6.747398376464844,-100.5562973022461,94.82023620605469,54.394309997558594,-18.971336364746094,0.3108634948730469,-6.747398376464844,-100.5562973022461,94.82023620605469,55.13186813186813,-18.971336364746094,0.3108634948730469,1.2393998695368558
0.628,0,-6.8495893478393555,-100.5210952758789,94.87739562988281,53.877906799316406,-19.899795532226562,0.3151130676269531,-6.8495893478393555,-100.5210952758789,94.87739562988281,53.989010989010985,-19.899795532226562,0.3151130676269531,1.2393998695368558
0.667,0,-6.9369659423828125,-100.49353790283203,94.9331283569336,53.404266357421875,-20.816696166992188,0.3196754455566406,-6.9369659423828125,-100.49353790283203,94.9331283569336,53.404266357421875,-20.816696166992188,0.3196754455566406,1.2393998695368558
0.700,0,-7.213861465454102,-100.451416015625,95.07381439208984,52.413848876953125,-22.267436981201172,0.3314361572265625,-7.213861465454102,-100.451416015625,95.07381439208984,52.413848876953125,-22.267436981201172,0.3314361572265625,1.2393998695368558
0.732,0,-7.2820234298706055,-100.41260528564453,95.18167114257812,51.634605407714844,-23.457714080810547,0.3293724060058594,-7.2820234298706055,-100.41260528564453,95.18167114257812,51.634605407714844,-23.457714080810547,0.3293724060058594,1.2393998695368558
0.763,0,-7.402596950531006,-100.35423278808594,95.28555297851562,50.77765655517578,-24.91253662109375,0.32312774658203125,-7.402596950531006,-100.35423278808594,95.28555297851562,50.77765655517578,-24.91253662109375,0.32312774658203125,1.2393998695368558
