t_s,episode,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos,sent.shoulder_pan.pos,sent.shoulder_lift.pos,sent.elbow_flex.pos,sent.wrist_flex.pos,sent.wrist_roll.pos,sent.gripper.pos,gripper_actual
0.201,0,-8.332746505737305,-102.35742950439453,93.86418914794922,64.1267318725586,-6.534759521484375,-0.25444602966308594,-3.2857142857142856,-102.35742950439453,93.86418914794922,70.6923076923077,-6.534759521484375,-0.25444602966308594,2.217873450750163
0.226,0,-7.208215713500977,-102.19428253173828,93.96205139160156,62.802772521972656,-7.080841064453125,-0.1304492950439453,-3.2857142857142856,-102.19428253173828,93.96205139160156,70.6923076923077,-7.080841064453125,-0.1304492950439453,2.217873450750163
0.262,0,-6.958451747894287,-102.04428100585938,94.07371520996094,62.513671875,-11.035652160644531,-0.071807861328125,-3.813186813186813,-102.04428100585938,94.07371520996094,70.25274725274726,-11.035652160644531,-0.071807861328125,2.217873450750163
0.293,0,-7.461997032165527,-102.16571044921875,94.13024139404297,62.665321350097656,-11.376945495605469,-0.12638282775878906,-5.395604395604396,-102.16571044921875,94.13024139404297,68.58241758241758,-11.376945495605469,-0.12638282775878906,1.6307893020221786
0.329,0,-7.043043613433838,-102.21144104003906,94.28438568115234,62.01025390625,-11.732658386230469,-0.1350231170654297,-6.8901098901098905,-102.21144104003906,94.28438568115234,67.08791208791209,-11.732658386230469,-0.1350231170654297,1.1089367253750815
0.361,0,-7.056081771850586,-102.1875228881836,94.28886413574219,61.832420349121094,-11.819358825683594,-0.1253223419189453,-7.056081771850586,-102.1875228881836,94.28886413574219,65.85714285714286,-11.819358825683594,-0.1253223419189453,1.1089367253750815
0.393,0,-7.081351280212402,-102.10823822021484,94.35128021240234,61.52471923828125,-13.032791137695312,-0.0904693603515625,-7.081351280212402,-102.10823822021484,94.35128021240234,64.27472527472527,-13.032791137695312,-0.0904693603515625,1.0437051532941943
0.426,0,-7.238415718078613,-102.10728454589844,94.43794250488281,61.037567138671875,-13.702072143554688,-0.09766197204589844,-7.238415718078613,-102.10728454589844,94.43794250488281,63.043956043956044,-13.702072143554688,-0.09766197204589844,1.0437051532941943
0.471,0,-7.130899906158447,-102.12157440185547,94.4991226196289,60.83483123779297,-13.987327575683594,-0.10534095764160156,-7.130899906158447,-102.12157440185547,94.4991226196289,61.10989010989012,-13.987327575683594,-0.10534095764160156,1.0437051532941943
0.494,0,-7.248291969299316,-102.10595703125,94.47657775878906,60.76445007324219,-14.014137268066406,-0.09433937072753906,-7.248291969299316,-102.10595703125,94.47657775878906,60.76445007324219,-14.014137268066406,-0.09433937072753906,1.0437051532941943
0.527,0,-7.360535621643066,-102.0358657836914,94.4840087890625,60.55359649658203,-14.974044799804688,-0.07733345031738281,-7.360535621643066,-102.0358657836914,94.4840087890625,60.55359649658203,-14.974044799804688,-0.07733345031738281,1.0437051532941943
0.563,0,-7.525030612945557,-102.03840637207031,94.5401382446289,60.28290557861328,-15.540229797363281,-0.08883857727050781,-7.525030612945557,-102.03840637207031,94.5401382446289,60.28290557861328,-15.540229797363281,-0.08883857727050781,1.0437051532941943
0.601,0,-7.393607139587402,-102.02998352050781,94.62263488769531,59.811553955078125,-16.21502685546875,-0.08150482177734375,-7.393607139587402,-102.02998352050781,94.62263488769531,59.811553955078125,-16.21502685546875,-0.08150482177734375,1.0437051532941943
0.630,0,-7.4869303703308105,-102.01985931396484,94.64669799804688,59.527008056640625,-16.74254608154297,-0.07682609558105469,-7.4869303703308105,-102.01985931396484,94.64669799804688,59.527008056640625,-16.74254608154297,-0.07682609558105469,1.0437051532941943
0.666,0,-7.417163372039795,-101.99032592773438,94.69525909423828,59.31022644042969,-17.70899200439453,-0.06058311462402344,-7.417163372039795,-101.99032592773438,94.69525909423828,59.31022644042969,-17.70899200439453,-0.06058311462402344,1.0437051532941943
0.697,0,-7.336918830871582,-101.96532440185547,94.73234558105469,59.1361083984375,-18.504959106445312,-0.050262451171875,-7.336918830871582,-101.96532440185547,94.73234558105469,59.1361083984375,-18.504959106445312,-0.050262451171875,1.0437051532941943
0.732,0,-7.411343097686768,-101.9551010131836,94.79500579833984,58.73846435546875,-19.382369995117188,-0.055248260498046875,-7.411343097686768,-101.9551010131836,94.79500579833984,58.73846435546875,-19.382369995117188,-0.055248260498046875,1.0437051532941943
0.760,0,-7.335644721984863,-101.94559478759766,94.8573989868164,58.39580535888672,-19.979873657226562,-0.04964637756347656,-7.335644721984863,-101.94559478759766,94.8573989868164,58.39580535888672,-19.979873657226562,-0.04964637756347656,1.0437051532941943
0.794,0,-7.362873554229736,-101.91313171386719,94.91304016113281,57.97959899902344,-20.87651824951172,-0.04376220703125,-7.362873554229736,-101.91313171386719,94.91304016113281,57.97959899902344,-20.87651824951172,-0.04376220703125,1.0437051532941943
0.832,0,-7.290058612823486,-101.87516784667969,94.969482421875,57.65513610839844,-21.963008880615234,-0.03221321105957031,-7.290058612823486,-101.87516784667969,94.969482421875,57.65513610839844,-21.963008880615234,-0.03221321105957031,1.0437051532941943
0.863,0,-7.384555816650391,-101.86017608642578,95.0401611328125,57.215003967285156,-23.01041030883789,-0.03126335144042969,-7.384555816650391,-101.86017608642578,95.0401611328125,57.215003967285156,-23.01041030883789,-0.03126335144042969,1.0437051532941943
0.897,0,-7.284135341644287,-101.8282699584961,95.1132583618164,56.81730651855469,-24.00064468383789,-0.020050048828125,-7.284135341644287,-101.8282699584961,95.1132583618164,56.81730651855469,-24.00064468383789,-0.020050048828125,1.0437051532941943
0.931,0,-7.309521675109863,-101.80332946777344,95.18316650390625,56.346923828125,-25.063339233398438,-0.012357711791992188,-7.309521675109863,-101.80332946777344,95.18316650390625,56.346923828125,-25.063339233398438,-0.012357711791992188,1.0437051532941943
0.964,0,-7.2560930252075195,-101.75428771972656,95.24329376220703,55.9732666015625,-26.349918365478516,0.006290435791015625,-7.2560930252075195,-101.75428771972656,95.24329376220703,55.9732666015625,-26.349918365478516,0.006290435791015625,1.0437051532941943
1.000,0,-7.347198486328125,-101.72577667236328,95.33306884765625,55.41834259033203,-27.732234954833984,0.012430191040039062,-7.347198486328125,-101.72577667236328,95.33306884765625,55.41834259033203,-27.732234954833984,0.012430191040039062,1.0437051532941943
1.030,0,-7.291355609893799,-101.69214630126953,95.3978042602539,55.005393981933594,-28.93697738647461,0.022808074951171875,-7.291355609893799,-101.69214630126953,95.3978042602539,55.005393981933594,-28.93697738647461,0.022808074951171875,1.0437051532941943
1.066,0,-7.315174102783203,-101.65678405761719,95.47418212890625,54.47239685058594,-30.196678161621094,0.035137176513671875,-7.315174102783203,-101.65678405761719,95.47418212890625,54.47239685058594,-30.196678161621094,0.035137176513671875,1.0437051532941943
1.098,0,-7.371175289154053,-101.62086486816406,95.5329360961914,54.174407958984375,-31.693275451660156,0.04668998718261719,-7.371175289154053,-101.62086486816406,95.5329360961914,54.174407958984375,-31.693275451660156,0.04668998718261719,1.0437051532941943
1.131,0,-7.459423542022705,-101.5909194946289,95.63011169433594,53.59295654296875,-33.25658416748047,0.04795074462890625,-7.459423542022705,-101.5909194946289,95.63011169433594,53.59295654296875,-33.25658416748047,0.04795074462890625,1.0437051532941943
1.166,0,-7.43313455581665,-101.553955078125,95.70551300048828,53.1600341796875,-34.664405822753906,0.05511665344238281,-7.43313455581665,-101.553955078125,95.70551300048828,53.1600341796875,-34.664405822753906,0.05511665344238281,1.0437051532941943
1.199,0,-7.485546112060547,-101.5341567993164,95.785400390625,52.68171691894531,-36.15641784667969,0.05533027648925781,-7.485546112060547,-101.5341567993164,95.785400390625,52.68171691894531,-36.15641784667969,0.05533027648925781,1.0437051532941943
1.232,0,-7.563786506652832,-101.51121520996094,95.85075378417969,52.30236053466797,-37.9710693359375,0.05279731750488281,-7.563786506652832,-101.51121520996094,95.85075378417969,52.30236053466797,-37.92307692307692,0.05279731750488281,1.0437051532941943
1.266,0,-7.673004627227783,-101.49593353271484,95.93222045898438,51.77716064453125,-39.624359130859375,0.04495811462402344,-7.673004627227783,-101.49593353271484,95.93222045898438,51.77716064453125,-39.32967032967033,0.04495811462402344,1.0437051532941943
1.299,0,-7.71395206451416,-101.4879150390625,95.99739074707031,51.310577392578125,-41.00709533691406,0.04131507873535156,-7.71395206451416,-101.4879150390625,95.99739074707031,51.310577392578125,-40.91208791208791,0.04131507873535156,1.0437051532941943
1.332,0,-7.794246196746826,-101.45777893066406,96.06560516357422,50.822837829589844,-42.74645233154297,0.03853416442871094,-7.794246196746826,-101.45777893066406,96.06560516357422,50.822837829589844,-42.494505494505496,0.03853416442871094,1.0437051532941943
1.378,0,-7.87067174911499,-101.44216918945312,96.10392761230469,50.54167175292969,-44.533897399902344,0.03192710876464844,-7.87067174911499,-101.44216918945312,96.10392761230469,50.54167175292969,-44.533897399902344,0.03192710876464844,1.0437051532941943
1.402,0,-7.947495460510254,-101.42037200927734,96.15858459472656,50.092689514160156,-46.13460159301758,0.025735855102539062,-7.947495460510254,-101.42037200927734,96.15858459472656,50.092689514160156,-45.57142857142857,0.025735855102539062,1.0437051532941943
1.445,0,-8.006124496459961,-101.41571807861328,96.20911407470703,49.65863037109375,-47.746028900146484,0.021854400634765625,-8.006124496459961,-101.41571807861328,96.20911407470703,49.65863037109375,-47.32967032967033,0.021854400634765625,1.0437051532941943
1.468,0,-8.048942565917969,-101.39376831054688,96.26380920410156,49.264129638671875,-49.36375427246094,0.011034011840820312,-8.048942565917969,-101.39376831054688,96.26380920410156,49.264129638671875,-48.472527472527474,0.011034011840820312,1.0437051532941943
1.503,0,-8.10566234588623,-101.37049865722656,96.30052185058594,48.95726013183594,-51.11625671386719,0.020982742309570312,-8.10566234588623,-101.37049865722656,96.30052185058594,48.95726013183594,-49.879120879120876,0.020982742309570312,1.0437051532941943
1.544,0,-8.138444900512695,-101.35919189453125,96.32656860351562,48.65222930908203,-52.59307861328125,0.014102935791015625,-8.138444900512695,-101.35919189453125,96.32656860351562,48.65222930908203,-51.989010989010985,0.014102935791015625,1.0437051532941943
1.570,0,-8.145133018493652,-101.34675598144531,96.35919952392578,48.281707763671875,-54.101295471191406,0.008819580078125,-8.145133018493652,-101.34675598144531,96.35919952392578,48.281707763671875,-52.956043956043956,0.008819580078125,1.0437051532941943
1.602,0,-8.158076286315918,-101.3294906616211,96.39692687988281,47.8876953125,-55.82603073120117,0.026792526245117188,-8.158076286315918,-101.3294906616211,96.39692687988281,47.8876953125,-54.18681318681319,0.026792526245117188,1.0437051532941943
1.636,0,-8.105490684509277,-101.29006958007812,96.42808532714844,47.51934814453125,-57.40204620361328,0.027322769165039062,-8.105490684509277,-101.29006958007812,96.42808532714844,47.51934814453125,-55.94505494505494,0.027322769165039062,1.0437051532941943
1.670,0,-8.079830169677734,-101.27074432373047,96.44751739501953,47.16493225097656,-58.92308044433594,0.040348052978515625,-8.079830169677734,-101.27074432373047,96.44751739501953,47.16493225097656,-57.43956043956044,0.040348052978515625,1.0437051532941943
1.703,0,-8.067514419555664,-101.25315856933594,96.46825408935547,46.80670166015625,-60.439178466796875,0.06733512878417969,-8.067514419555664,-101.25315856933594,96.46825408935547,46.80670166015625,-58.934065934065934,0.06733512878417969,1.0437051532941943
1.736,0,-8.013021469116211,-101.21229553222656,96.48960876464844,46.43367004394531,-61.89424514770508,0.09484291076660156,-8.013021469116211,-101.21229553222656,96.48960876464844,46.43367004394531,-60.51648351648352,0.09484291076660156,1.0437051532941943
1.771,0,-7.891693592071533,-101.18745422363281,96.52254486083984,46.00019836425781,-63.58314895629883,0.13029861450195312,-7.891693592071533,-101.18745422363281,96.52254486083984,46.00019836425781,-62.0989010989011,0.13029861450195312,1.0437051532941943
1.805,0,-7.850318908691406,-101.16996765136719,96.53945922851562,45.66802978515625,-64.83728790283203,0.17046737670898438,-7.850318908691406,-101.16996765136719,96.53945922851562,45.66802978515625,-63.59340659340659,0.17046737670898438,1.0437051532941943
1.840,0,-7.7586164474487305,-101.13114929199219,96.5560302734375,45.28497314453125,-66.25700378417969,0.2207489013671875,-7.7586164474487305,-101.13114929199219,96.5560302734375,45.28497314453125,-65.26373626373626,0.2207489013671875,1.0437051532941943
1.871,0,-7.670318126678467,-101.10635375976562,96.57362365722656,44.904884338378906,-67.78128051757812,0.27713584899902344,-7.670318126678467,-101.10635375976562,96.57362365722656,44.904884338378906,-66.67032967032966,0.27713584899902344,1.0437051532941943
1.903,0,-7.5524396896362305,-101.04513549804688,96.59657287597656,44.513153076171875,-69.29682159423828,0.3343353271484375,-7.5524396896362305,-101.04513549804688,96.59657287597656,44.513153076171875,-68.16483516483517,0.3343353271484375,1.0437051532941943
1.936,0,-7.476595401763916,-101.03359985351562,96.6131591796875,44.19865417480469,-70.53325653076172,0.41366004943847656,-7.476595401763916,-101.03359985351562,96.6131591796875,44.19865417480469,-69.65934065934066,0.41366004943847656,1.0437051532941943
1.968,0,-7.315994739532471,-101.00452423095703,96.62161254882812,43.79973602294922,-71.91167449951172,0.5243549346923828,-7.315994739532471,-101.00452423095703,96.62161254882812,43.79973602294922,-71.15384615384616,0.5243549346923828,1.0437051532941943
2.003,0,-7.161416530609131,-100.9248046875,96.63301086425781,43.366493225097656,-73.14127349853516,0.6178817749023438,-7.161416530609131,-100.9248046875,96.63301086425781,43.366493225097656,-72.82417582417582,0.6178817749023438,1.0437051532941943
2.037,0,-7.031594753265381,-100.85116577148438,96.63851928710938,42.9810791015625,-74.51834869384766,0.7280712127685547,-7.031594753265381,-100.85116577148438,96.63851928710938,42.9810791015625,-74.31868131868131,0.7280712127685547,1.0437051532941943
