t_s,episode,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos,sent.shoulder_pan.pos,sent.shoulder_lift.pos,sent.elbow_flex.pos,sent.wrist_flex.pos,sent.wrist_roll.pos,sent.gripper.pos,gripper_actual
0.271,0,-5.441348075866699,-101.04591369628906,94.14427185058594,62.38453674316406,-15.5545654296875,-0.1779022216796875,-5.441348075866699,-101.04591369628906,94.14427185058594,67.35164835164835,-15.5545654296875,-0.1779022216796875,1.6960208741030658
0.299,0,-5.4239702224731445,-101.06046295166016,94.15908813476562,62.31939697265625,-15.595909118652344,-0.18014907836914062,-5.4239702224731445,-101.06046295166016,94.15908813476562,67.35164835164835,-15.595909118652344,-0.18014907836914062,1.6960208741030658
0.335,0,-5.5967254638671875,-101.00081634521484,94.19468688964844,62.19828796386719,-16.17059326171875,-0.099822998046875,-5.5967254638671875,-101.00081634521484,94.19468688964844,67.0,-16.17059326171875,-0.099822998046875,1.6960208741030658
0.362,0,-5.581811904907227,-100.99337768554688,94.21757507324219,62.080970764160156,-16.41155242919922,-0.04638099670410156,-5.581811904907227,-100.99337768554688,94.21757507324219,65.68131868131869,-16.41155242919922,-0.04638099670410156,1.36986301369863
0.396,0,-5.692583084106445,-100.93789672851562,94.25550079345703,61.71940612792969,-17.09496307373047,-0.03915214538574219,-5.692583084106445,-100.93789672851562,94.25550079345703,64.45054945054945,-17.09496307373047,-0.03915214538574219,1.1089367253750815
0.431,0,-5.697843551635742,-100.9163818359375,94.40164947509766,61.01689147949219,-18.30892562866211,-0.010763168334960938,-5.697843551635742,-100.9163818359375,94.40164947509766,63.30769230769231,-18.30892562866211,-0.010763168334960938,1.1089367253750815
0.494,0,-5.715115547180176,-100.87471008300781,94.53475189208984,60.243377685546875,-19.44208526611328,-0.00095367431640625,-5.715115547180176,-100.87471008300781,94.53475189208984,61.10989010989012,-19.44208526611328,-0.00095367431640625,1.1089367253750815
0.518,0,-5.668858528137207,-100.81395721435547,94.67930603027344,59.325408935546875,-20.739891052246094,0.013135910034179688,-5.668858528137207,-100.81395721435547,94.67930603027344,60.58241758241758,-20.739891052246094,0.013135910034179688,1.1089367253750815
0.563,0,-5.704015731811523,-100.74211883544922,94.82373046875,58.34468078613281,-22.38558578491211,0.020555496215820312,-5.704015731811523,-100.74211883544922,94.82373046875,59.26373626373626,-22.38558578491211,0.020555496215820312,1.1089367253750815
0.586,0,-5.7232208251953125,-100.66104125976562,94.9647445678711,57.36698913574219,-23.972713470458984,0.017238616943359375,-5.7232208251953125,-100.66104125976562,94.9647445678711,58.38461538461539,-23.972713470458984,0.017238616943359375,1.1089367253750815
0.623,0,-5.730609893798828,-100.56028747558594,95.11154174804688,56.28694152832031,-25.96805191040039,0.024225234985351562,-5.730609893798828,-100.56028747558594,95.11154174804688,57.065934065934066,-25.52747252747253,0.024225234985351562,1.1089367253750815
0.657,0,-5.728672981262207,-100.47901916503906,95.25047302246094,55.27777099609375,-27.823883056640625,0.03430938720703125,-5.728672981262207,-100.47901916503906,95.25047302246094,55.92307692307692,-27.197802197802197,0.03430938720703125,1.1089367253750815
0.687,0,-5.680624961853027,-100.41558074951172,95.38701629638672,54.358985900878906,-29.64544677734375,0.034458160400390625,-5.680624961853027,-100.41558074951172,95.38701629638672,54.86813186813187,-28.516483516483518,0.034458160400390625,1.1089367253750815
0.721,0,-5.6392107009887695,-100.34037780761719,95.5154800415039,53.414329528808594,-31.519195556640625,0.035205841064453125,-5.6392107009887695,-100.34037780761719,95.5154800415039,53.54945054945055,-30.186813186813186,0.035205841064453125,1.1089367253750815
0.754,0,-5.513790130615234,-100.29032897949219,95.62892150878906,52.5699462890625,-33.25892639160156,0.06943702697753906,-5.513790130615234,-100.29032897949219,95.62892150878906,52.5699462890625,-31.593406593406595,0.06943702697753906,1.1089367253750815
0.790,0,-5.394722938537598,-100.23617553710938,95.73593139648438,51.744285583496094,-34.97882080078125,0.10116386413574219,-5.394722938537598,-100.23617553710938,95.73593139648438,51.744285583496094,-33.26373626373626,0.10116386413574219,1.1089367253750815
0.820,0,-5.252979278564453,-100.18251037597656,95.83485412597656,50.94438934326172,-36.76381301879883,0.15264320373535156,-5.252979278564453,-100.18251037597656,95.83485412597656,50.94438934326172,-34.582417582417584,0.15264320373535156,1.1089367253750815
0.853,0,-5.101091384887695,-100.11555480957031,95.91516876220703,50.12554931640625,-38.60892868041992,0.2519512176513672,-5.101091384887695,-100.11555480957031,95.91516876220703,50.12554931640625,-35.901098901098905,0.2519512176513672,1.1089367253750815
0.887,0,-4.930150032043457,-100.05184173583984,95.98854064941406,49.34846496582031,-40.34743118286133,0.3341236114501953,-4.930150032043457,-100.05184173583984,95.98854064941406,49.34846496582031,-37.65934065934066,0.3341236114501953,1.1089367253750815
0.920,0,-4.710139274597168,-99.99498748779297,96.05366516113281,48.594093322753906,-42.12855911254883,0.4461688995361328,-4.710139274597168,-99.99498748779297,96.05366516113281,48.594093322753906,-38.97802197802198,0.4461688995361328,1.1089367253750815
0.954,0,-4.456629753112793,-99.9521255493164,96.1235122680664,47.867332458496094,-43.8767204284668,0.5943317413330078,-4.456629753112793,-99.9521255493164,96.1235122680664,47.867332458496094,-40.38461538461539,0.5943317413330078,1.1089367253750815
0.988,0,-4.187067985534668,-99.92544555664062,96.18470764160156,47.19181823730469,-45.563865661621094,0.7376060485839844,-4.187067985534668,-99.92544555664062,96.18470764160156,47.19181823730469,-42.142857142857146,0.7376060485839844,1.1089367253750815
1.057,0,-3.8778553009033203,-99.89530944824219,96.23641967773438,46.51978302001953,-47.185325622558594,0.91644287109375,-3.8778553009033203,-99.89530944824219,96.23641967773438,46.51978302001953,-45.043956043956044,0.91644287109375,1.1089367253750815
1.102,0,-3.5508666038513184,-99.85970306396484,96.28453826904297,45.793678283691406,-48.92571258544922,1.1626968383789062,-3.5508666038513184,-99.85970306396484,96.28453826904297,45.793678283691406,-46.18681318681319,1.1626968383789062,1.1089367253750815
1.159,0,-3.212390899658203,-99.81963348388672,96.32814025878906,45.083396911621094,-50.61516571044922,1.432525634765625,-3.212390899658203,-99.81963348388672,96.32814025878906,45.083396911621094,-49.0,1.432525634765625,1.1089367253750815
