t_s,episode,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos,sent.shoulder_pan.pos,sent.shoulder_lift.pos,sent.elbow_flex.pos,sent.wrist_flex.pos,sent.wrist_roll.pos,sent.gripper.pos,gripper_actual
0.208,0,-6.667275905609131,-101.62731170654297,93.95362854003906,59.34178924560547,-15.90869140625,0.11922454833984375,-6.667275905609131,-101.62731170654297,93.95362854003906,68.84615384615384,-15.90869140625,0.11922454833984375,2.0221787345075013
0.234,0,-5.99760627746582,-101.57788848876953,93.937744140625,59.429656982421875,-15.075477600097656,0.1475677490234375,-5.99760627746582,-101.57788848876953,93.937744140625,68.84615384615384,-15.075477600097656,0.1475677490234375,2.0221787345075013
0.268,0,-6.296502590179443,-101.58538055419922,94.11932373046875,58.83740234375,-16.282546997070312,0.11863517761230469,-6.296502590179443,-101.58538055419922,94.11932373046875,68.58241758241758,-16.282546997070312,0.11863517761230469,2.0221787345075013
0.304,0,-6.474537372589111,-101.60771942138672,94.32080841064453,58.110313415527344,-17.79839324951172,0.09330368041992188,-6.474537372589111,-101.60771942138672,94.32080841064453,66.91208791208791,-17.79839324951172,0.09330368041992188,1.6307893020221786
0.341,0,-6.295427322387695,-101.62164306640625,94.38796997070312,57.925933837890625,-17.98943328857422,0.08507156372070312,-6.295427322387695,-101.62164306640625,94.38796997070312,65.5934065934066,-17.98943328857422,0.08507156372070312,1.2393998695368558
0.369,0,-6.381402969360352,-101.58540344238281,94.46151733398438,57.71155548095703,-18.644973754882812,0.08224105834960938,-6.381402969360352,-101.58540344238281,94.46151733398438,64.71428571428571,-18.644973754882812,0.08224105834960938,1.1089367253750815
0.400,0,-6.595955848693848,-101.54454040527344,94.60138702392578,57.02537536621094,-19.898887634277344,0.08650970458984375,-6.595955848693848,-101.54454040527344,94.60138702392578,63.395604395604394,-19.898887634277344,0.08650970458984375,1.1089367253750815
0.437,0,-6.605440616607666,-101.53251647949219,94.73289489746094,56.53313446044922,-20.810169219970703,0.09324264526367188,-6.605440616607666,-101.53251647949219,94.73289489746094,62.07692307692308,-20.810169219970703,0.09324264526367188,1.1089367253750815
0.468,0,-6.631628036499023,-101.4974136352539,94.78276824951172,56.236473083496094,-21.286415100097656,0.10187530517578125,-6.631628036499023,-101.4974136352539,94.78276824951172,61.02197802197803,-21.286415100097656,0.10187530517578125,1.1089367253750815
0.501,0,-6.738529682159424,-101.4634017944336,94.8512191772461,55.801483154296875,-22.084430694580078,0.10204124450683594,-6.738529682159424,-101.4634017944336,94.8512191772461,59.7032967032967,-22.084430694580078,0.10204124450683594,1.1089367253750815
0.534,0,-6.842475891113281,-101.44487762451172,94.92684936523438,55.33263397216797,-22.853008270263672,0.10212898254394531,-6.842475891113281,-101.44487762451172,94.92684936523438,58.472527472527474,-22.853008270263672,0.10212898254394531,1.1089367253750815
0.567,0,-6.9084930419921875,-101.42149353027344,95.02774047851562,54.78395080566406,-23.894500732421875,0.09548759460449219,-6.9084930419921875,-101.42149353027344,95.02774047851562,57.32967032967033,-23.894500732421875,0.09548759460449219,1.1089367253750815
0.601,0,-6.933965682983398,-101.4012680053711,95.15361022949219,54.098426818847656,-25.20598602294922,0.08791160583496094,-6.933965682983398,-101.4012680053711,95.15361022949219,56.010989010989015,-25.20598602294922,0.08791160583496094,1.1089367253750815
0.638,0,-6.915574550628662,-101.36764526367188,95.26158142089844,53.48668670654297,-26.263633728027344,0.09014320373535156,-6.915574550628662,-101.36764526367188,95.26158142089844,54.69230769230769,-26.263633728027344,0.09014320373535156,1.1089367253750815
0.671,0,-6.912313461303711,-101.33732604980469,95.36238098144531,52.868431091308594,-27.54334259033203,0.09121894836425781,-6.912313461303711,-101.33732604980469,95.36238098144531,53.54945054945055,-27.54334259033203,0.09121894836425781,1.1089367253750815
0.705,0,-6.902944087982178,-101.30744934082031,95.4566879272461,52.326072692871094,-28.76616668701172,0.09951972961425781,-6.902944087982178,-101.30744934082031,95.4566879272461,52.326072692871094,-28.76616668701172,0.09951972961425781,1.1089367253750815
0.737,0,-6.902976036071777,-101.26457214355469,95.57534790039062,51.67961883544922,-30.034526824951172,0.10860252380371094,-6.902976036071777,-101.26457214355469,95.57534790039062,51.67961883544922,-30.034526824951172,0.10860252380371094,1.1089367253750815
0.774,0,-6.9624223709106445,-101.23404693603516,95.67715454101562,51.12522888183594,-31.220916748046875,0.11241340637207031,-6.9624223709106445,-101.23404693603516,95.67715454101562,51.12522888183594,-31.220916748046875,0.11241340637207031,1.1089367253750815
0.812,0,-7.017074108123779,-101.19437408447266,95.77455139160156,50.51123046875,-32.51752471923828,0.11362266540527344,-7.017074108123779,-101.19437408447266,95.77455139160156,50.51123046875,-32.51752471923828,0.11362266540527344,1.1089367253750815
0.835,0,-7.00533390045166,-101.15113830566406,95.87186431884766,49.88275909423828,-33.73329162597656,0.12119293212890625,-7.00533390045166,-101.15113830566406,95.87186431884766,49.88275909423828,-33.73329162597656,0.12119293212890625,1.1089367253750815
0.878,0,-7.045548915863037,-101.10771179199219,95.97384643554688,49.26250457763672,-35.04816818237305,0.12598228454589844,-7.045548915863037,-101.10771179199219,95.97384643554688,49.26250457763672,-35.04816818237305,0.12598228454589844,1.1089367253750815
0.903,0,-7.034457206726074,-101.07280731201172,96.06249237060547,48.72267150878906,-36.40072250366211,0.12430572509765625,-7.034457206726074,-101.07280731201172,96.06249237060547,48.72267150878906,-36.40072250366211,0.12430572509765625,1.1089367253750815
0.942,0,-7.068767070770264,-101.04496002197266,96.14300537109375,48.2440185546875,-37.69368362426758,0.12220001220703125,-7.068767070770264,-101.04496002197266,96.14300537109375,48.2440185546875,-37.69368362426758,0.12220001220703125,1.1089367253750815
0.970,0,-7.037177085876465,-101.01239013671875,96.22685241699219,47.70982360839844,-39.0864143371582,0.11758232116699219,-7.037177085876465,-101.01239013671875,96.22685241699219,47.70982360839844,-39.0864143371582,0.11758232116699219,1.1089367253750815
1.013,0,-7.016143321990967,-100.97342681884766,96.30142211914062,47.191123962402344,-40.51336669921875,0.11262702941894531,-7.016143321990967,-100.97342681884766,96.30142211914062,47.191123962402344,-40.51336669921875,0.11262702941894531,1.1089367253750815
1.037,0,-6.966882228851318,-100.94329071044922,96.35818481445312,46.784515380859375,-41.870361328125,0.10749244689941406,-6.966882228851318,-100.94329071044922,96.35818481445312,46.784515380859375,-41.870361328125,0.10749244689941406,1.1089367253750815
1.070,0,-6.9256463050842285,-100.92404174804688,96.41464233398438,46.40369415283203,-43.273319244384766,0.10115623474121094,-6.9256463050842285,-100.92404174804688,96.41464233398438,46.40369415283203,-43.273319244384766,0.10115623474121094,1.1089367253750815
1.105,0,-6.878440856933594,-100.90019226074219,96.4718017578125,45.96235656738281,-44.71027755737305,0.09327507019042969,-6.878440856933594,-100.90019226074219,96.4718017578125,45.96235656738281,-44.71027755737305,0.09327507019042969,1.1089367253750815
1.137,0,-6.805425643920898,-100.86015319824219,96.51178741455078,45.51033020019531,-46.29008483886719,0.08808135986328125,-6.805425643920898,-100.86015319824219,96.51178741455078,45.51033020019531,-46.29008483886719,0.08808135986328125,1.1089367253750815
1.175,0,-6.728259563446045,-100.81581115722656,96.54454040527344,45.077362060546875,-47.90834426879883,0.08382225036621094,-6.728259563446045,-100.81581115722656,96.54454040527344,45.077362060546875,-47.90834426879883,0.08382225036621094,1.1089367253750815
1.204,0,-6.64277982711792,-100.77079772949219,96.57121276855469,44.659873962402344,-49.52277755737305,0.08062553405761719,-6.64277982711792,-100.77079772949219,96.57121276855469,44.659873962402344,-49.52277755737305,0.08062553405761719,1.1089367253750815
1.240,0,-6.506088733673096,-100.71885681152344,96.59156799316406,44.19879913330078,-51.275638580322266,0.07989692687988281,-6.506088733673096,-100.71885681152344,96.59156799316406,44.19879913330078,-51.02197802197802,0.07989692687988281,1.1089367253750815
1.272,0,-6.410563945770264,-100.67119598388672,96.603271484375,43.778099060058594,-52.89747619628906,0.07989501953125,-6.410563945770264,-100.67119598388672,96.603271484375,43.778099060058594,-52.604395604395606,0.07989501953125,1.1089367253750815
